"Content ID","Category","Value"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","20"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","75"
"65545cfb-59bb-4dc1-a38b-82f268210da2","","65"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","35"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","-12"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","35"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","72"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","-5"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","0"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","35"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","30"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology","-5"
"65545cfb-59bb-4dc1-a38b-82f268210da2","","70"
"65545cfb-59bb-4dc1-a38b-82f268210da2","technology",""
"433607b3-eeb4-48b8-9263-9805c1b89d55","",""
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","50"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","45"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","65"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","70"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","60"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","30"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","72"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","70"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","-10"
"433607b3-eeb4-48b8-9263-9805c1b89d55","","60"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","72"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","60"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","60"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","-12"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","-10"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","72"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","60"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","45"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","60"
"433607b3-eeb4-48b8-9263-9805c1b89d55","","35"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","-12"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","0"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","0"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","20"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education","-15"
"433607b3-eeb4-48b8-9263-9805c1b89d55","education",""
"0f1fce4d-78a3-4e0e-8a7b-ebd5f97c305e","",""
"1000371f-7758-4c44-a1bc-41fd836b0bcb","",""
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","70"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","20"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","35"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","-5"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","60"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","-15"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","45"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","72"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","50"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","","70"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","-15"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","-10"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","30"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","65"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","60"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","65"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","75"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","-10"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","studying","20"
"1000371f-7758-4c44-a1bc-41fd836b0bcb","",""
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","",""
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","60"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","70"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-5"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-5"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","20"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","35"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","65"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-10"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","50"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","","0"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-5"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","30"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","70"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-12"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","70"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","70"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-5"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","70"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","35"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","","-5"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-15"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","70"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-15"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","65"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-15"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","-12"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","20"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","75"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","studying","75"
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","",""
"8e3896e3-2f84-4b47-9365-fb562c9ed730","",""
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","20"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","72"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","70"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","70"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","65"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","65"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","-12"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","45"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","60"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","","50"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","45"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","60"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","72"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","50"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","50"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","0"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","75"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","72"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","45"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","","30"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","45"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","30"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","0"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","-5"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","0"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","75"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","-5"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","30"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","70"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","","45"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","65"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","50"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","50"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","50"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","-12"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","75"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking","70"
"8e3896e3-2f84-4b47-9365-fb562c9ed730","public speaking",""
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","",""
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","60"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","75"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-5"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","65"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","20"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","50"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","45"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-15"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-5"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","","65"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-15"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","20"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-5"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","70"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-15"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","20"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","60"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","0"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","0"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","","60"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-15"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","75"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-5"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","65"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-15"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","72"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","72"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","70"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-15"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","","70"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","72"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","35"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","70"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","30"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-12"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","-12"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","45"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","60"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","technology","35"
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","",""
"e4466189-0b96-4cc4-9d7d-d0f27b982548","",""
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","70"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","75"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","0"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","35"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","50"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","30"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","30"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","70"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","35"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","","-10"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","70"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","30"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","70"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","-5"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","45"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","-12"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","75"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","65"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","education","65"
"e4466189-0b96-4cc4-9d7d-d0f27b982548","",""
"391a9aa4-c04a-431e-8366-712d92267c2b","",""
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","20"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","35"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","70"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","20"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","70"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","65"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","45"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","60"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","75"
"391a9aa4-c04a-431e-8366-712d92267c2b","","0"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","45"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","70"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","30"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","72"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","60"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","45"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","30"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","-5"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","50"
"391a9aa4-c04a-431e-8366-712d92267c2b","","35"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","20"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","50"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","72"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","70"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","60"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","60"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","70"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","65"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","75"
"391a9aa4-c04a-431e-8366-712d92267c2b","","70"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","-10"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","-5"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","35"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","50"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","70"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","-15"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","65"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","0"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","75"
"391a9aa4-c04a-431e-8366-712d92267c2b","","-10"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","-10"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking","30"
"391a9aa4-c04a-431e-8366-712d92267c2b","public speaking",""
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","",""
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying","70"
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying","70"
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying","35"
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying","35"
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying","20"
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying","45"
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying","75"
"e8edf506-36c9-43a7-a685-8b9f6467e4f9","studying",""
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","",""
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-12"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","20"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","65"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","30"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","60"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","0"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-12"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","70"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","70"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","","60"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","75"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","60"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","20"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","30"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","35"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-5"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","20"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-12"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-10"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","","-10"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","65"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-12"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","72"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","20"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","45"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","45"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-5"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-5"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-12"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","","60"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","60"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-12"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-5"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-10"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","65"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","70"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","70"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","50"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","70"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","","0"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","72"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","60"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-15"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","0"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","35"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","20"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food","-5"
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","food",""
"c7066a17-2e12-49d2-bb9e-c8967051f490","",""
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","75"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","75"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","65"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","65"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","72"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","20"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","-15"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","35"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","-12"
"c7066a17-2e12-49d2-bb9e-c8967051f490","","-15"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","70"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","30"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","70"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","-12"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","30"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","72"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","50"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","50"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","0"
"c7066a17-2e12-49d2-bb9e-c8967051f490","","35"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","50"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","75"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","72"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","60"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking","0"
"c7066a17-2e12-49d2-bb9e-c8967051f490","public speaking",""
"f01ec49c-3179-43bb-b127-2b1a73f34b06","",""
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-12"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-10"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","75"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-12"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","20"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","30"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","75"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","35"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-15"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","","-15"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","50"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-5"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","20"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","0"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","45"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","30"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","70"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","60"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-5"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","","45"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","0"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-10"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","72"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","65"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","70"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-5"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","-15"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","60"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","animals","20"
"f01ec49c-3179-43bb-b127-2b1a73f34b06","",""
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","",""
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","60"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","70"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","70"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","-15"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","-12"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","50"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","50"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","-12"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","65"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","","45"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","70"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","0"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education","-12"
"c6cbd704-9d4a-4ace-b61e-e5df74ee83af","education",""
"eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7","",""
"eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7","soccer","70"
"eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7","soccer","30"
"eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7","soccer","70"
"eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7","soccer","0"
"eb6fc324-f85b-4bfb-b712-0a3eceb0b9d7","soccer",""
"b6c24086-becf-4615-801e-c3c298a8d4e2","",""
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","65"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","60"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","0"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","-5"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","70"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","65"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","20"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","72"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","72"
"b6c24086-becf-4615-801e-c3c298a8d4e2","","30"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","30"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","72"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","0"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","65"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","50"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","60"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","0"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","70"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","45"
"b6c24086-becf-4615-801e-c3c298a8d4e2","","45"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","50"
"b6c24086-becf-4615-801e-c3c298a8d4e2","travel","65"
